Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Peptides I_3_01	Peptides I_3_02	Peptides I_3_03	Peptides I_3_04	Peptides I_3_05	Peptides I_3_06	Peptides III_3_01	Peptides III_3_02	Peptides III_3_03	Peptides III_3_04	Peptides III_3_05	Peptides III_3_06	Peptides LZ5_01	Peptides LZ5_02	Peptides LZ5_04	Peptides LZ5_05	Peptides LZ5_06	Razor + unique peptides I_3_01	Razor + unique peptides I_3_02	Razor + unique peptides I_3_03	Razor + unique peptides I_3_04	Razor + unique peptides I_3_05	Razor + unique peptides I_3_06	Razor + unique peptides III_3_01	Razor + unique peptides III_3_02	Razor + unique peptides III_3_03	Razor + unique peptides III_3_04	Razor + unique peptides III_3_05	Razor + unique peptides III_3_06	Razor + unique peptides LZ5_01	Razor + unique peptides LZ5_02	Razor + unique peptides LZ5_04	Razor + unique peptides LZ5_05	Razor + unique peptides LZ5_06	Unique peptides I_3_01	Unique peptides I_3_02	Unique peptides I_3_03	Unique peptides I_3_04	Unique peptides I_3_05	Unique peptides I_3_06	Unique peptides III_3_01	Unique peptides III_3_02	Unique peptides III_3_03	Unique peptides III_3_04	Unique peptides III_3_05	Unique peptides III_3_06	Unique peptides LZ5_01	Unique peptides LZ5_02	Unique peptides LZ5_04	Unique peptides LZ5_05	Unique peptides LZ5_06	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Q-value	Score	Identification type I_3_01	Identification type I_3_02	Identification type I_3_03	Identification type I_3_04	Identification type I_3_05	Identification type I_3_06	Identification type III_3_01	Identification type III_3_02	Identification type III_3_03	Identification type III_3_04	Identification type III_3_05	Identification type III_3_06	Identification type LZ5_01	Identification type LZ5_02	Identification type LZ5_04	Identification type LZ5_05	Identification type LZ5_06	Sequence coverage I_3_01 [%]	Sequence coverage I_3_02 [%]	Sequence coverage I_3_03 [%]	Sequence coverage I_3_04 [%]	Sequence coverage I_3_05 [%]	Sequence coverage I_3_06 [%]	Sequence coverage III_3_01 [%]	Sequence coverage III_3_02 [%]	Sequence coverage III_3_03 [%]	Sequence coverage III_3_04 [%]	Sequence coverage III_3_05 [%]	Sequence coverage III_3_06 [%]	Sequence coverage LZ5_01 [%]	Sequence coverage LZ5_02 [%]	Sequence coverage LZ5_04 [%]	Sequence coverage LZ5_05 [%]	Sequence coverage LZ5_06 [%]	Intensity	Intensity I_3_01	Intensity I_3_02	Intensity I_3_03	Intensity I_3_04	Intensity I_3_05	Intensity I_3_06	Intensity III_3_01	Intensity III_3_02	Intensity III_3_03	Intensity III_3_04	Intensity III_3_05	Intensity III_3_06	Intensity LZ5_01	Intensity LZ5_02	Intensity LZ5_04	Intensity LZ5_05	Intensity LZ5_06	LFQ intensity I_3_01	LFQ intensity I_3_02	LFQ intensity I_3_03	LFQ intensity I_3_04	LFQ intensity I_3_05	LFQ intensity I_3_06	LFQ intensity III_3_01	LFQ intensity III_3_02	LFQ intensity III_3_03	LFQ intensity III_3_04	LFQ intensity III_3_05	LFQ intensity III_3_06	LFQ intensity LZ5_01	LFQ intensity LZ5_02	LFQ intensity LZ5_04	LFQ intensity LZ5_05	LFQ intensity LZ5_06	MS/MS Count I_3_01	MS/MS Count I_3_02	MS/MS Count I_3_03	MS/MS Count I_3_04	MS/MS Count I_3_05	MS/MS Count I_3_06	MS/MS Count III_3_01	MS/MS Count III_3_02	MS/MS Count III_3_03	MS/MS Count III_3_04	MS/MS Count III_3_05	MS/MS Count III_3_06	MS/MS Count LZ5_01	MS/MS Count LZ5_02	MS/MS Count LZ5_04	MS/MS Count LZ5_05	MS/MS Count LZ5_06	MS/MS Count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
A0A087SSC1;E1ZDR7	A0A087SSC1;E1ZDR7	3;2	3;2	3;2	;	2	3	3	3	3	3	2	3	3	3	3	2	1	2	2	1	3	2	2	3	2	3	3	2	3	3	3	3	2	1	2	2	1	3	2	2	3	2	3	3	2	3	3	3	3	2	1	2	2	1	3	2	2	3	2	7.2	7.2	7.2	51.349	469	469;410	1	40	0	32.881	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By matching	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	7.2	7.2	4.5	7.2	7.2	7.2	7.2	4.5	2.8	5.5	5.5	2.8	7.2	5.5	5.5	7.2	5.5	5785700	654800	406760	372690	427620	398540	203280	336840	234950	62077	145930	182850	68565	726360	303820	488250	321520	450880	602970	558690	563770	574240	626520	471670	599190	626970	0	494910	483780	0	962180	623940	658470	533130	612210	1	0	1	1	1	1	2	2	0	0	0	2	4	1	2	1	1	20				147	85;262;481	True;True;True	89;267;486	881;882;883;884;885;886;887;888;889;890;2861;2862;2863;2864;2865;2866;2867;2868;2869;2870;2871;2872;2873;5093;5094;5095;5096;5097;5098;5099;5100;5101;5102;5103;5104;5105;5106;5107;5108;5109	598;599;1938;3461;3462;3463;3464;3465;3466;3467;3468;3469;3470;3471;3472;3473;3474;3475;3476;3477	598;1938;3465		
A0A087SSE1;A0A087S9H0;A0A087S9Z5;E1ZGZ5;A0A087SHK1;A0A087S9W9;E1ZRB7;E1ZRA5;E1ZSZ5;E1ZCE3;A0A087SIU2;E1Z2X3;E1ZR66;E1ZFV1;A0A087S9X1;E1ZRC8;E1Z345;A0A087SS41;A0A087SDR2	A0A087SSE1;A0A087S9H0;A0A087S9Z5;E1ZGZ5;A0A087SHK1;A0A087S9W9;E1ZRB7;E1ZRA5;E1ZSZ5;E1ZCE3;A0A087SIU2;E1Z2X3;E1ZR66;E1ZFV1;A0A087S9X1;E1ZRC8;E1Z345;A0A087SS41;A0A087SDR2	2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	;;;;;;;;;;;;;;;;;;	19	2	2	2	2	2	1	2	2	1	2	2	2	1	2	1	2	2	2	2	2	2	2	1	2	2	1	2	2	2	1	2	1	2	2	2	2	2	2	2	1	2	2	1	2	2	2	1	2	1	2	2	2	2	2	6.8	6.8	6.8	25.722	236	236;108;112;113;125;125;126;126;127;131;133;135;136;136;136;144;147;255;341	1	30	0	20.416	By MS/MS	By MS/MS	By matching	By matching	By matching	By matching	By MS/MS	By matching	By matching	By matching	By matching	By matching	By matching	By MS/MS	By matching	By matching	By MS/MS	6.8	6.8	3.8	6.8	6.8	3.8	6.8	6.8	6.8	3.8	6.8	3.8	6.8	6.8	6.8	6.8	6.8	6763800	832370	663040	340620	403900	343500	242900	500530	361520	199440	202580	294980	134130	740990	307250	590220	269010	336800	765590	978350	0	652770	667140	0	826520	777430	777510	0	692500	0	771220	698770	765890	659370	602630	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	6				148	21;379	True;True	21;384	194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;3956;3957;3958;3959;3960;3961;3962;3963;3964;3965;3966;3967;3968	140;141;142;143;144;2604	142;2604		
A0A087SSF2	A0A087SSF2	2	2	2		1	2	2	2	2	2	1	2	2	2	0	0	0	0	0	0	2	1	2	1	1	2	2	1	2	2	2	0	0	0	0	0	0	2	1	2	1	1	2	2	1	2	2	2	0	0	0	0	0	0	2	1	2	1	1	16.3	16.3	16.3	16.101	147	147	1	18	0	37.257	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS							By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	16.3	16.3	10.9	16.3	16.3	16.3	0	0	0	0	0	0	16.3	10.9	16.3	10.9	10.9	18648000	2631700	1773600	2461200	1436300	1088500	678850	0	0	0	0	0	0	1958600	1131800	2142100	1310900	2034400	1944200	1729800	0	1867400	1834500	1749100	0	0	0	0	0	0	4722500	0	2177300	0	0	1	1	1	1	1	1	0	0	0	0	0	0	2	2	1	1	1	13				149	174;202	True;True	178;207	1840;1841;1842;1843;1844;1845;1846;2156;2157;2158;2159;2160;2161;2162;2163;2164;2165;2166	1261;1446;1447;1448;1449;1450;1451;1452;1453;1454;1455;1456;1457	1261;1454		
A0A087SSM0	A0A087SSM0	10	10	2		1	10	10	2	5	8	7	8	7	6	9	9	6	8	8	9	8	7	7	6	7	5	8	7	8	7	6	9	9	6	8	8	9	8	7	7	6	7	0	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	35.4	35.4	6.4	43.032	390	390	1	160	0	189.67	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	21.8	31	27.2	31	27.4	24.6	32.8	33.6	20.5	31	31	33.6	30.8	28.2	28.2	20.5	28.2	51346000	4962200	5130600	4960400	3552900	2520000	1681900	4006400	3070800	1694900	3074200	2630800	1841700	3317000	1714800	2903800	1742500	2541300	6863700	5605400	5468300	4698800	5719900	5888200	6602500	5450500	9573400	5857300	5065300	5219100	3502900	4140800	3908400	4172100	3542700	5	7	5	2	3	2	8	10	2	9	9	5	6	4	7	4	5	93				150	18;172;182;227;349;363;384;411;429;482	True;True;True;True;True;True;True;True;True;True	18;176;186;232;354;368;389;416;434;487	160;161;162;163;164;165;166;167;168;169;1823;1824;1825;1826;1827;1828;1829;1830;1831;1832;1833;1900;1901;1902;1903;1904;1905;1906;1907;1908;1909;1910;2418;2419;2420;2421;2422;2423;2424;2425;2426;2427;2428;2429;2430;2431;2432;3622;3756;3757;3758;3759;3760;3761;3762;3763;3764;3765;3766;3767;3768;4026;4027;4028;4029;4030;4031;4032;4033;4034;4035;4036;4037;4038;4039;4040;4041;4042;4043;4044;4313;4314;4315;4316;4317;4318;4319;4320;4321;4322;4323;4324;4325;4326;4327;4524;4525;4526;4527;4528;4529;4530;4531;4532;4533;4534;4535;4536;4537;4538;4539;4540;4541;4542;4543;4544;4545;4546;4547;4548;4549;4550;4551;4552;4553;4554;4555;4556;4557;5110;5111;5112;5113;5114;5115;5116;5117;5118;5119;5120;5121;5122;5123;5124;5125;5126;5127;5128;5129;5130;5131;5132;5133;5134;5135;5136;5137;5138;5139;5140	120;121;122;1255;1256;1257;1258;1288;1630;1631;1632;1633;1634;1635;1636;2389;2484;2485;2486;2487;2488;2489;2490;2491;2492;2493;2494;2495;2637;2638;2639;2640;2641;2870;2871;2872;2873;2874;2875;2876;2877;2878;3027;3028;3029;3030;3031;3032;3033;3034;3035;3036;3037;3478;3479;3480;3481;3482;3483;3484;3485;3486;3487;3488;3489;3490;3491;3492;3493;3494;3495;3496;3497;3498;3499;3500;3501;3502;3503;3504;3505;3506;3507;3508;3509;3510;3511;3512;3513;3514;3515;3516;3517;3518;3519;3520	122;1258;1288;1630;2389;2484;2638;2873;3027;3509		
A0A087SSR2	A0A087SSR2	1	1	1		1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2.2	2.2	2.2	53.94	490	490	1	5	1	-2	By matching	By MS/MS											By matching			By matching	By matching	2.2	2.2	0	0	0	0	0	0	0	0	0	0	2.2	0	0	2.2	2.2	1482900	444710	270490	0	0	0	0	0	0	0	0	0	0	399120	0	0	161770	206830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304470	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	+			151	301	True	306	3233;3234;3235;3236;3237	2162	2162	13	1
E1Z5R3;A0A087ST05	E1Z5R3;A0A087ST05	6;6	6;6	6;6	;	2	6	6	6	3	3	3	3	3	3	2	2	2	2	2	2	4	2	1	3	2	3	3	3	3	3	3	2	2	2	2	2	2	4	2	1	3	2	3	3	3	3	3	3	2	2	2	2	2	2	4	2	1	3	2	9.9	9.9	9.9	92.567	841	841;952	1	44	0	323.31	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By matching	By matching	By matching	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	6.1	6.1	6.1	6.1	6.1	6.1	3.6	3.6	3.6	3.6	3.8	3.6	7.5	4	1.5	6.1	3.6	11848000	1365100	1467500	1505400	1617100	1144000	709930	317580	252040	160960	197150	187140	148910	886940	438800	305350	621110	522660	1458200	1422000	2054800	1965800	2161600	1727700	0	0	0	0	0	0	984860	1234000	0	1269200	1116100	3	2	2	2	3	1	2	0	0	0	2	0	4	1	1	2	1	26				152	48;62;144;223;242;316	True;True;True;True;True;True	49;65;148;228;247;321	482;483;484;485;486;487;488;489;490;491;492;493;494;495;496;497;498;601;602;603;604;605;1512;2370;2371;2372;2373;2374;2375;2376;2377;2378;2379;2380;2627;3315;3316;3317;3318;3319;3320;3321;3322;3323	323;324;325;326;327;328;329;330;388;1068;1577;1578;1579;1580;1581;1582;1583;1584;1585;1586;1587;1756;2207;2208;2209;2210	326;388;1068;1578;1756;2207		
A0A087ST26;E1Z453;A0A087SDN5	A0A087ST26	3;1;1	3;1;1	3;1;1		3	3	3	3	1	1	1	1	0	1	2	1	2	1	2	2	1	0	1	1	1	1	1	1	1	0	1	2	1	2	1	2	2	1	0	1	1	1	1	1	1	1	0	1	2	1	2	1	2	2	1	0	1	1	1	4	4	4	91.425	865	865;399;454	1	25	0	37.722	By MS/MS	By MS/MS	By MS/MS	By matching		By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS		By MS/MS	By matching	By MS/MS	1.3	1.3	1.3	1.3	0	1.3	2.8	2.1	3.4	2.1	3.4	3.4	1.3	0	1.3	1.3	1.3	15664000	2675000	1479900	1827300	1027300	0	462940	795250	532170	665220	658740	1102700	723670	1077200	0	1164600	489950	982040	0	0	0	0	0	0	1962100	1642000	2138700	2227700	1896800	2443900	0	0	0	0	0	1	1	1	0	0	0	5	4	5	3	6	0	1	0	0	0	1	28				153	24;355;463	True;True;True	25;360;468	239;3691;3692;3693;3694;3695;3696;3697;3698;3699;3700;3701;3702;4890;4891;4892;4893;4894;4895;4896;4897;4898;4899;4900;4901	162;2437;2438;2439;2440;2441;2442;2443;2444;2445;3302;3303;3304;3305;3306;3307;3308;3309;3310;3311;3312;3313;3314;3315;3316;3317;3318;3319;3320;3321	162;2439;3304		
A0A087STB4;E1ZIA2	A0A087STB4;E1ZIA2	1;1	1;1	1;1	;	2	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	2.4	2.4	2.4	47.515	449	449;477	1	11	0	7.5939	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By matching							By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	2.4	2.4	2.4	2.4	2.4	2.4	0	0	0	0	0	0	2.4	2.4	2.4	2.4	2.4	2038000	259480	164850	283900	223480	213320	72996	0	0	0	0	0	0	223430	102160	210540	130170	153610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226130	0	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	8				154	150	True	154	1586;1587;1588;1589;1590;1591;1592;1593;1594;1595;1596	1124;1125;1126;1127;1128;1129;1130;1131	1125		
A0A087STK0	A0A087STK0	1	1	1		1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	5.2	5.2	5.2	18.04	172	172	1	4	0	8.2448			By MS/MS							By MS/MS			By MS/MS	By MS/MS				0	0	5.2	0	0	0	0	0	0	5.2	0	0	5.2	5.2	0	0	0	6918700	0	0	2534100	0	0	0	0	0	0	1709400	0	0	1791000	884150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1902700	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	4				155	185	True	189	1917;1918;1919;1920	1291;1292;1293;1294	1291		
A0A087STM2;E1Z2U6;E1ZND4	A0A087STM2;E1Z2U6;E1ZND4	2;2;1	2;2;1	2;2;1	;;	3	2	2	2	2	2	1	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	2	2	1	1	1	1	1	1	2	2	2	2	2	3.6	3.6	3.6	67.329	611	611;645;447	1	27	0	17.646	By matching	By MS/MS	By matching	By MS/MS	By MS/MS	By matching	By matching	By matching	By MS/MS	By matching	By matching	By matching	By matching	By MS/MS	By matching	By matching	By MS/MS	3.6	3.6	2.3	3.6	3.6	3.6	1.3	1.3	1.3	1.3	1.3	1.3	3.6	3.6	3.6	3.6	3.6	7718100	1289700	686990	610700	619720	562430	323900	356500	246890	178460	243240	367000	147160	631450	302350	424340	331150	396090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583070	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	6				156	104;474	True;True	108;479	1029;1030;1031;1032;1033;1034;1035;1036;1037;1038;1039;5020;5021;5022;5023;5024;5025;5026;5027;5028;5029;5030;5031;5032;5033;5034;5035	713;714;715;716;717;3423	715;3423		
E1ZE77;A0A087STP3	E1ZE77;A0A087STP3	1;1	1;1	1;1	;	2	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.1	1.1	1.1	130.54	1229	1229;1527	1	1	0	12.026								By MS/MS										0	0	0	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1				157	302	True	307	3238	2163	2163		
A0A087STS9	A0A087STS9	1	1	1		1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1.1	1.1	1.1	157.04	1470	1470	1	2	0	6.8147														By matching	By MS/MS			0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	1.1	0	0	162940	0	0	0	0	0	0	0	0	0	0	0	0	0	50115	112820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1				158	283	True	288	3076;3077	2061	2061		
A0A087STZ0	A0A087STZ0	3	1	1		1	3	1	1	1	1	1	1	1	1	2	2	2	2	2	2	3	3	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	4.7	2.1	2.1	71.759	660	660	1	5	0	7.1754	By matching	By matching	By matching	By matching	By matching	By matching	By matching	By matching	By matching	By matching	By matching	By matching	By matching	By matching	By matching	By matching	By MS/MS	2.4	2.4	2.4	2.4	2.4	2.4	2.6	2.6	2.6	2.6	2.6	2.6	4.7	4.7	4.5	4.7	4.7	1927000	0	0	0	0	0	0	0	0	0	0	0	0	370420	338460	546830	339780	331500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1				159	53;203;204	True;False;False	54;208;209	531;532;533;534;535;2167;2168;2169;2170;2171;2172;2173;2174;2175;2176;2177;2178;2179;2180;2181;2182;2183;2184;2185;2186;2187;2188;2189;2190;2191;2192;2193;2194;2195;2196;2197;2198;2199;2200;2201;2202;2203;2204;2205;2206;2207;2208;2209	343;1458;1459;1460;1461;1462;1463;1464;1465;1466;1467;1468;1469;1470;1471;1472;1473;1474;1475;1476;1477;1478;1479;1480;1481;1482;1483;1484;1485;1486;1487;1488;1489;1490;1491;1492;1493;1494	343;1468;1492		
CON__ENSEMBL:ENSBTAP00000025008	CON__ENSEMBL:ENSBTAP00000025008	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1.9	1.9	1.9	59.299	536	536	1	16	0	11.233	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS		By matching	By matching	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	1.9	0	1.9	1.9	3326200	366230	299580	252310	226970	218290	245130	262680	210260	244130	167010	222190	186830	164850	119520	0	77348	62861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92536	1	0	1	1	1	0	2	1	1	1	1	1	1	1	0	0	0	13			+	160	245	True	250	2660;2661;2662;2663;2664;2665;2666;2667;2668;2669;2670;2671;2672;2673;2674;2675	1779;1780;1781;1782;1783;1784;1785;1786;1787;1788;1789;1790;1791	1784		
CON__P00761	CON__P00761	2	2	2		1	2	2	2	1	1	1	1	1	1	2	2	1	2	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	2	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	2	1	2	2	2	2	2	2	12.1	12.1	12.1	24.409	231	231	1	41	0	59.812	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	8.7	8.7	8.7	8.7	8.7	8.7	12.1	12.1	8.7	12.1	8.7	12.1	12.1	12.1	12.1	12.1	12.1	28995000	1327400	1524400	1030700	969620	1176600	1600600	2948500	2468300	787480	2901800	1184400	1806400	2479500	1841500	1891900	1734200	1321700	2425700	3880200	2292200	2732000	4173800	7188900	3360100	3934700	5337200	4111200	4163900	4281100	1458400	2888900	1964800	2346000	1992400	4	2	5	3	2	2	5	3	3	6	3	3	2	2	2	2	1	50			+	161	250;430	True;True	255;435	2722;2723;2724;2725;2726;2727;2728;2729;2730;2731;2732;2733;2734;2735;2736;2737;2738;2739;2740;2741;2742;2743;2744;2745;2746;2747;2748;2749;2750;2751;2752;2753;4558;4559;4560;4561;4562;4563;4564;4565;4566	1829;1830;1831;1832;1833;1834;1835;1836;1837;1838;1839;1840;1841;1842;1843;1844;1845;1846;1847;1848;1849;1850;1851;1852;1853;1854;1855;1856;1857;1858;1859;1860;1861;1862;1863;1864;1865;1866;1867;1868;1869;1870;1871;1872;1873;1874;1875;1876;1877;3038	1832;3038		
CON__P02070;CON__Q3SX09	CON__P02070;CON__Q3SX09	1;1	1;1	1;1	;	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9	6.9	6.9	15.954	145	145;201	1	1	0	7.5159	By MS/MS																	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304170	304170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			+	162	268	True	273	2951	1991	1991		
CON__P48668;CON__P04259;CON__P02538	CON__P48668;CON__P04259;CON__P02538	1;1;1	1;1;1	1;1;1	;;	3	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	2.1	2.1	60.024	564	564;564;564	1	1	0	6.4876			By MS/MS															0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229930	0	0	229930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			+	163	9	True	9	101	76	76		
CON__P02662	CON__P02662	2	2	2		1	2	2	2	0	0	0	2	2	1	0	0	0	0	0	0	1	2	1	1	0	0	0	0	2	2	1	0	0	0	0	0	0	1	2	1	1	0	0	0	0	2	2	1	0	0	0	0	0	0	1	2	1	1	0	11.1	11.1	11.1	22.975	199	199	1	10	0	17.871				By MS/MS	By matching	By matching							By matching	By matching	By matching	By matching		0	0	0	11.1	11.1	6	0	0	0	0	0	0	5	11.1	5	5	0	3367800	0	0	0	2970100	77649	38690	0	0	0	0	0	0	45553	100840	56398	78522	0	0	0	0	4360800	149390	0	0	0	0	0	0	0	0	183810	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2			+	164	117;480	True;True	121;485	1217;1218;1219;1220;5087;5088;5089;5090;5091;5092	861;3460	861;3460		
CON__P02769;CON__P02768-1	CON__P02769	6;1	6;1	6;1		2	6	6	6	5	6	5	5	6	5	6	6	6	5	5	6	5	6	4	3	3	5	6	5	5	6	5	6	6	6	5	5	6	5	6	4	3	3	5	6	5	5	6	5	6	6	6	5	5	6	5	6	4	3	3	12.7	12.7	12.7	69.293	607	607;609	1	97	0	81.328	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	11	12.7	11	10.9	12.7	11	12.7	12.7	12.7	10.9	10.9	12.7	10.9	12.7	8.9	6.4	6.4	16005000	1431900	1468000	1022800	999410	1016800	886140	1625100	1228400	1172100	883660	778720	817200	981000	618780	427170	391010	256820	1636600	1819600	1418300	1355400	1974100	2652100	2811900	2496200	5077400	2095900	1836400	2876900	1147600	1135100	598750	857030	392170	2	6	3	3	4	4	6	6	9	4	3	4	4	1	1	2	1	63			+	165	179;234;252;287;351;352	True;True;True;True;True;True	183;239;257;292;356;357	1874;1875;1876;1877;1878;1879;1880;1881;1882;1883;2504;2505;2506;2507;2508;2509;2510;2511;2512;2513;2514;2515;2516;2517;2518;2519;2520;2521;2522;2523;2524;2525;2526;2527;2760;2761;2762;2763;2764;2765;2766;2767;2768;2769;2770;2771;2772;2773;2774;2775;2776;3111;3112;3113;3114;3115;3116;3117;3118;3119;3120;3121;3122;3123;3124;3627;3628;3629;3630;3631;3632;3633;3634;3635;3636;3637;3638;3639;3640;3641;3642;3643;3644;3645;3646;3647;3648;3649;3650;3651;3652;3653;3654;3655;3656;3657;3658	1273;1274;1275;1276;1687;1688;1689;1690;1879;1880;1881;1882;1883;1884;1885;1886;1887;1888;1889;1890;1891;1892;1893;1894;1895;1896;2072;2073;2074;2075;2076;2395;2396;2397;2398;2399;2400;2401;2402;2403;2404;2405;2406;2407;2408;2409;2410;2411;2412;2413;2414;2415;2416;2417;2418;2419;2420;2421;2422;2423;2424;2425;2426	1273;1687;1891;2074;2399;2413		
